sampling_points_per_second,sampling,track_number,maximum_time,minimum_time_domain,median_time_domain,time_domain_average,time_domain_differential_peak,time_domain_average_rectifier,time_domain_variance,time_domain_standard_deviation,time_domain_kurtosis,time_domain_of_skewness,time_domain_root_mean_square,time_domain_RMS_factor,the_time_domain_peak_factor,time_domain_pulse_factor,time_domain_margin_factor,maximum_amplitude,minimum_amplitude,median_amplitude,average_amplitude,peak_amplitude_difference,peak_amplitude_threshold,center_of_gravity_frequency,mean_square_frequency,root_mean_square_frequency,frequency_variance,frequency_standard_deviation,maximum_power,power_minimum_value,median_power,power_average,SNR,bandwidth,type
600,37420,2,0.95616073,-1.043625647,0.042540734,-1.88E-15,1.999786377,0.421943664,0.264556693,0.509875172,2.378541412,-0.266175356,0.509868359,1.220725519,3.992537216,4.908995249,21.42719341,0.010750264,1.22E-17,0.001841589,0.001969086,0.010750264,0.008062698,300.2379776,122479.7716,349.9711011,32336.92842,179.8247158,6.18E-09,7.89E-39,1.81E-10,2.67E-10,-29.08050579,298.4410254,3
600,37460,2,0.96233568,-1.03752699,0.037401293,4.32E-16,1.999862671,0.418504505,0.2621312,0.507307856,2.380444924,-0.219715894,0.507301084,1.224995926,4.016592565,4.957230027,15.34141144,0.010925323,1.21E-17,0.001831932,0.001959256,0.010925323,0.008193992,300.1450944,122245.8767,349.6367782,32158.79895,179.3287455,6.37E-09,7.87E-39,1.79E-10,2.66E-10,-28.9292685,298.4034284,3
600,50670,2,0.894259911,-1.105663795,0.086383324,1.25E-15,1.999923706,0.482220837,0.320868741,0.56632257,2.076581382,-0.360197602,0.566316982,1.175287236,3.533080516,4.154064242,15.34136171,0.023559606,1.79E-17,0.001650213,0.001861672,0.023559606,0.017669705,300.2857724,126133.1321,355.152266,35961.587,189.6354054,2.19E-08,1.27E-38,1.07E-10,2.05E-10,-23.73966863,298.4910396,3
600,37420,2,0.956337806,-1.043494348,0.039994117,1.89E-18,1.999832153,0.418956878,0.262546298,0.507804986,2.392849911,-0.253043788,0.507798201,1.225619469,4.011007226,4.954301684,39.45676188,0.008975041,2.43E-17,0.001835261,0.001964023,0.008975041,0.006731281,300.5552515,122260.1478,349.6571861,31926.68859,178.6804091,4.31E-09,3.16E-38,1.80E-10,2.66E-10,-30.62629644,298.3018309,3
600,37460,2,0.958233175,-1.041629496,0.044765768,3.16E-16,1.999862671,0.422636557,0.264909019,0.510015198,2.362443587,-0.253946922,0.510008391,1.218522303,3.994824703,4.90208308,18.18704074,0.009770657,1.21E-17,0.001822108,0.001958015,0.009770657,0.007327993,300.2156439,122226.0833,349.6084715,32096.65049,179.1553809,5.10E-09,7.87E-39,1.77E-10,2.65E-10,-29.88713211,298.293778,3
600,37400,2,0.967948457,-1.031944731,0.037131807,4.76E-16,1.999893188,0.42130244,0.263746328,0.508872025,2.358271052,-0.209638677,0.508865222,1.220804468,4.004247569,4.925502657,38.07058946,0.010461271,6.08E-18,0.001821337,0.00196772,0.010461271,0.007845953,300.228003,122513.7249,350.0196064,32376.87112,179.9357416,5.85E-09,1.98E-39,1.77E-10,2.69E-10,-29.34081391,298.2496683,3
600,37400,2,0.954991659,-1.044916789,0.041600545,6.14E-16,1.999908447,0.418563901,0.26142988,0.50643749,2.398230252,-0.258070491,0.50643072,1.223370017,4.026765885,4.964994039,80.2345461,0.012435841,1.22E-17,0.00179995,0.001937082,0.012435841,0.009326881,300.0166175,122189.3093,349.5558744,32179.33852,179.3860042,8.27E-09,7.91E-39,1.73E-10,2.61E-10,-27.70449175,298.2409169,3
600,37370,2,0.964737928,-1.035155261,0.039948499,-1.32E-15,1.999893188,0.41701728,0.260998612,0.506218513,2.400890955,-0.228353515,0.50621174,1.227578655,4.025160377,4.980141715,6.084265195,0.014376524,1.60E-17,0.001829978,0.001958984,0.014376524,0.010782393,299.8183958,121937.0117,349.1948049,32045.94127,179.0138019,1.11E-08,1.37E-38,1.79E-10,2.66E-10,-26.50944794,298.4431025,3
600,37370,2,0.956462225,-1.043461481,0.042704901,-7.11E-16,1.999923706,0.420745462,0.262902316,0.508100341,2.372507595,-0.246731246,0.508093542,1.219883349,4.009683072,4.926869676,8.38166538,0.011768063,1.22E-17,0.001818169,0.001955091,0.011768063,0.008826047,300.7000868,122777.4605,350.396148,32356.91831,179.8802888,7.41E-09,7.93E-39,1.77E-10,2.66E-10,-28.2587157,298.3025856,3
600,37420,2,0.965090581,-1.03477209,0.039530583,1.24E-16,1.999862671,0.418788288,0.262462113,0.507408236,2.380906766,-0.207730483,0.507401456,1.22526551,4.019402615,4.964090098,21.07935925,0.010182626,6.08E-18,0.001815411,0.001954935,0.010182626,0.00763697,299.3953195,121773.7527,348.9609616,32136.19538,179.2657117,5.54E-09,1.97E-39,1.76E-10,2.66E-10,-29.52768065,298.2147344,3
600,37420,2,0.952896944,-1.046996244,0.046547762,-6.74E-16,1.999893188,0.420627715,0.263463753,0.508653391,2.381600545,-0.265593989,0.508646594,1.221915236,4.005102236,4.93023449,26.03634187,0.010020658,1.22E-17,0.001820695,0.001956795,0.010020658,0.007515493,300.2923514,122408.2376,349.8688863,32232.74128,179.5347913,5.37E-09,7.89E-39,1.77E-10,2.65E-10,-29.65201009,298.279533,3
600,37410,2,0.960157677,-1.039659218,0.04138784,-3.79E-16,1.999816895,0.418046823,0.261625507,0.506643067,2.389935137,-0.2337615,0.506636295,1.225252275,4.024672834,4.969729671,15.26637977,0.011948304,3.04E-17,0.001817595,0.001953169,0.011948304,0.008961228,298.6348199,121387.8747,348.4076272,32205.11901,179.4578474,7.63E-09,4.94E-38,1.77E-10,2.64E-10,-28.10525,298.3906951,3
600,37410,2,0.955330587,-1.04445579,0.043946005,-4.55E-16,1.999786377,0.421189915,0.263751458,0.508975094,2.374188123,-0.251796779,0.508968291,1.22058818,4.001642618,4.919509306,7.21585689,0.012279339,9.12E-18,0.001809731,0.001960009,0.012279339,0.009209504,299.8870814,121895.9266,349.1359715,31963.66496,178.7838498,8.06E-09,4.44E-39,1.75E-10,2.67E-10,-27.91409067,298.4189744,3
600,37420,2,0.961871036,-1.037747495,0.038584598,1.00E-15,1.99961853,0.418571145,0.262001345,0.507253058,2.38764039,-0.229714133,0.50724628,1.224663267,4.01534705,4.954194334,21.29260375,0.009617422,1.22E-17,0.001820076,0.001959172,0.009617422,0.007213067,299.6013322,121868.9775,349.0973753,32108.0192,179.1871067,4.94E-09,7.89E-39,1.77E-10,2.67E-10,-30.03346158,298.0903464,3
600,37380,2,0.962778145,-1.036840385,0.0427342,3.60E-18,1.99961853,0.417881065,0.261311616,0.506426462,2.400459503,-0.243664599,0.506419688,1.225297587,4.024470954,4.969648248,3.479566747,0.012789656,6.08E-18,0.00180358,0.001944931,0.012789656,0.009592242,300.1379422,122229.1639,349.6128771,32146.3795,179.2941145,8.75E-09,1.98E-39,1.74E-10,2.64E-10,-27.49560777,298.3988499,3
600,37420,2,0.955079927,-1.044798003,0.044580354,6.14E-16,1.99987793,0.422487407,0.265832096,0.510844607,2.3899383,-0.26740042,0.510837781,1.222540696,3.989344441,4.915186897,10.13949604,0.009440568,0,0.001818397,0.001962007,0.009440568,0.007080426,299.8024619,121855.7585,349.0784418,31974.24236,178.8134289,4.76E-09,0,1.77E-10,2.65E-10,-30.17718316,298.1525211,3
600,37410,2,0.960388475,-1.039489455,0.043876939,4.30E-16,1.99987793,0.41958518,0.263302408,0.508588659,2.386303132,-0.251030644,0.508581861,1.225338612,4.004082291,4.94380361,5.708034079,0.010554391,5.17E-17,0.001828861,0.001966901,0.010554391,0.007915793,299.0567095,121257.7813,348.22088,31822.86574,178.3896458,5.96E-09,1.43E-37,1.79E-10,2.68E-10,-29.24086949,298.1180744,3
600,37410,2,0.957684932,-1.042254033,0.041577754,2.16E-16,1.999938965,0.42051318,0.263583088,0.508726024,2.380943558,-0.258921451,0.508719225,1.22281307,4.005312979,4.93505472,27.19021902,0.010854154,7.60E-18,0.00181247,0.001956046,0.010854154,0.008140616,300.419238,122341.0232,349.7728166,32089.30462,179.1348783,6.30E-09,3.09E-39,1.76E-10,2.66E-10,-28.96555177,298.2961796,3
600,37390,2,0.949975211,-1.049933236,0.050950248,2.73E-15,1.999908447,0.426080477,0.2675926,0.512978602,2.35711634,-0.295161615,0.512971742,1.214812868,3.965651222,4.848870404,9.565826659,0.011656997,1.06E-17,0.001825151,0.001961411,0.011656997,0.008742748,300.2102367,122388.1579,349.8401891,32261.97164,179.6161787,7.27E-09,6.06E-39,1.78E-10,2.68E-10,-28.37702817,298.3096437,3
600,37390,2,0.951832849,-1.048106116,0.048665124,-3.17E-16,1.999938965,0.422648447,0.264869926,0.51022002,2.380842898,-0.283469358,0.510213197,1.218945202,3.989469416,4.896747016,5.65328311,0.008481044,1.52E-17,0.001812647,0.001959489,0.008481044,0.006360783,299.9246715,121733.688,348.9035512,31778.87947,178.2663161,3.85E-09,1.24E-38,1.76E-10,2.66E-10,-31.11147273,298.3346856,3
600,37430,2,0.966168587,-1.033724602,0.036412422,1.47E-15,1.999893188,0.418955829,0.262062266,0.507066602,2.373030471,-0.211290046,0.507059829,1.223762404,4.021446845,4.960029945,21.9293213,0.011798182,7.59E-19,0.001817145,0.001955461,0.011798182,0.008848637,300.8381049,122468.0533,349.9543589,31964.48795,178.7861514,7.44E-09,3.08E-41,1.76E-10,2.66E-10,-28.24369871,298.3865659,3
600,37430,2,0.957107516,-1.04269412,0.04235837,5.60E-16,1.999801636,0.42137866,0.264692674,0.509879659,2.388902368,-0.262811791,0.509872848,1.222624767,3.994573919,4.91991752,8.348064641,0.009833379,1.06E-17,0.001828786,0.001962544,0.009833379,0.007375034,299.3902896,121729.575,348.8976568,32095.02944,179.1508566,5.17E-09,6.04E-39,1.79E-10,2.67E-10,-29.85642188,298.4665449,3
600,37420,2,0.962115815,-1.037792632,0.042583039,1.89E-15,1.999908447,0.41834402,0.261236611,0.506470963,2.376089381,-0.234180092,0.506464196,1.223315032,4.022831211,4.957773802,13.25332528,0.011221503,6.08E-18,0.001793806,0.00194424,0.011221503,0.008416128,300.5287288,122618.8199,350.1697016,32301.30308,179.7256328,6.73E-09,1.97E-39,1.72E-10,2.64E-10,-28.6534951,298.4707569,3
600,37420,2,0.951988206,-1.047843947,0.045684801,1.95E-17,1.999832153,0.422860562,0.265478254,0.510832019,2.362827375,-0.270173209,0.510825193,1.219924647,3.984046216,4.894259157,5.322446492,0.011069105,0,0.00184384,0.001968793,0.011069105,0.008301829,299.9160467,121975.6268,349.2500921,32025.99179,178.9580727,6.55E-09,0,1.82E-10,2.69E-10,-28.85499067,298.4271581,3
600,37390,2,0.96040616,-1.039227629,0.03802762,1.33E-16,1.999633789,0.419667676,0.26276566,0.50793039,2.379551217,-0.228711093,0.507923598,1.223580595,4.011076271,4.94575359,23.44243337,0.013299937,0,0.001837551,0.001966453,0.013299937,0.009974953,299.8352834,122107.7914,349.4392528,32206.59422,179.4619576,9.46E-09,0,1.81E-10,2.68E-10,-27.22563603,298.1555696,3
600,37380,2,0.954923673,-1.04490848,0.044958158,-4.29E-16,1.999832153,0.423082598,0.265781228,0.511185691,2.367987669,-0.262136542,0.511178853,1.220633571,3.98030194,4.893500878,12.32718567,0.010800536,0,0.001827542,0.001972091,0.010800536,0.008100402,299.703174,121864.621,349.0911357,32042.6285,179.0045488,6.24E-09,0,1.79E-10,2.71E-10,-29.08322344,298.0121346,3
600,37390,2,0.959212418,-1.040726547,0.041121597,-8.66E-16,1.999938965,0.420289846,0.262819223,0.508002441,2.374649059,-0.242552206,0.507995648,1.221609637,4.010795378,4.936675125,26.6269228,0.010891851,1.06E-17,0.001821456,0.001960584,0.010891851,0.008168888,300.4026561,122315.8803,349.7368729,32074.12451,179.0925027,6.35E-09,6.06E-39,1.77E-10,2.67E-10,-28.95068628,298.1210786,3
600,37430,2,0.957993244,-1.041899944,0.041374897,-4.53E-16,1.999893188,0.42026163,0.263323378,0.508525045,2.382703906,-0.243266443,0.508518252,1.22289543,4.005987466,4.935758901,4.432590874,0.01132677,6.07E-18,0.001826778,0.001965835,0.01132677,0.008495077,299.3403683,121759.2009,348.9401108,32154.54484,179.3168839,6.86E-09,1.97E-39,1.78E-10,2.67E-10,-28.61922593,298.3972565,3
600,37430,2,0.95333681,-1.046510602,0.043584918,-6.88E-17,1.999847412,0.420831872,0.263744191,0.509116322,2.381193619,-0.264175344,0.509109521,1.222428029,3.998216314,4.923447947,152.8460709,0.009729431,4.56E-18,0.001840172,0.001967197,0.009729431,0.007297074,300.0044765,122256.9674,349.6526382,32254.2815,179.5947702,5.06E-09,1.11E-39,1.81E-10,2.67E-10,-29.95020485,298.3764569,3
600,37410,2,0.962496151,-1.037412296,0.041399349,-7.16E-16,1.999908447,0.418730444,0.26230758,0.507290336,2.39778692,-0.23924137,0.507283556,1.225297048,4.019922707,4.965132287,6.439102912,0.010282548,2.43E-17,0.001826743,0.001956467,0.010282548,0.007711911,299.9267034,122090.5849,349.4146318,32134.55745,179.2611432,5.65E-09,3.16E-38,1.78E-10,2.64E-10,-29.41587669,298.2188134,3
600,37410,2,0.953396309,-1.046573173,0.047741402,6.17E-16,1.999969482,0.419649828,0.262752461,0.507838769,2.403454572,-0.277813696,0.507831981,1.222984846,4.013767098,4.94586074,17.11329404,0.009455965,1.06E-17,0.001797386,0.001942211,0.009455965,0.007091974,299.7731003,121934.4368,349.1911179,32070.52513,179.0824534,4.78E-09,6.05E-39,1.73E-10,2.61E-10,-30.09259427,298.2258291,3
600,37410,2,0.955778065,-1.044008312,0.042173329,-1.85E-15,1.999786377,0.42029086,0.263255183,0.508342754,2.377044274,-0.241335791,0.50833596,1.2227307,4.009127721,4.939973495,32.57031217,0.01025481,1.82E-17,0.001816501,0.001960993,0.01025481,0.007691107,300.0896046,122219.4496,349.598984,32165.67877,179.3479266,5.62E-09,1.78E-38,1.76E-10,2.66E-10,-29.4701087,298.2173498,3
600,37410,2,0.96094475,-1.038963698,0.04385338,8.23E-16,1.999908447,0.42192356,0.264575733,0.509646688,2.367654047,-0.244371904,0.509639876,1.220521973,3.998616831,4.916736997,53.28706778,0.00901677,2.58E-17,0.001822938,0.001963617,0.00901677,0.006762577,300.5606256,122222.284,349.6030378,31885.59438,178.5653785,4.35E-09,3.57E-38,1.78E-10,2.66E-10,-30.59063815,298.0868937,3
600,37420,2,0.9599933,-1.039838853,0.043641982,1.22E-15,1.999832153,0.416934331,0.260720838,0.505734327,2.41622271,-0.247391437,0.505727569,1.226828878,4.032479028,4.986976579,22.3435359,0.010818353,6.08E-18,0.001819763,0.001942964,0.010818353,0.008113765,300.1026312,121999.4523,349.2841999,31937.86304,178.7116757,6.26E-09,1.97E-39,1.77E-10,2.61E-10,-28.92171663,298.2796719,3
600,37420,2,0.958126417,-1.041736254,0.046192518,-3.91E-16,1.999862671,0.420626271,0.26329619,0.508456663,2.380560845,-0.259967367,0.508449869,1.221094646,4.00717048,4.928746947,22.17894922,0.011045301,0,0.001807708,0.001951347,0.011045301,0.008283976,299.9303004,122103.252,349.4327575,32145.06691,179.290454,6.52E-09,0,1.75E-10,2.65E-10,-28.79685946,298.0523289,3
600,37430,2,0.961268233,-1.038594438,0.041209029,-1.28E-15,1.999862671,0.420006779,0.262540723,0.507870841,2.367260518,-0.237029656,0.507864056,1.221464062,4.009406745,4.932674647,6.305799959,0.009948161,1.52E-18,0.001808912,0.001956255,0.009948161,0.007461121,299.9573142,122103.2793,349.4327966,32128.88899,179.2453319,5.29E-09,1.23E-40,1.75E-10,2.67E-10,-29.75365486,298.2868208,3
600,37440,2,0.888823873,-1.110901469,0.083350546,-1.20E-15,1.999725342,0.448802361,0.285871631,0.532725766,2.314206267,-0.451772419,0.532718652,1.191189139,3.781428702,4.516147351,5.131800209,0.009445086,2.43E-17,0.001838561,0.001971109,0.009445086,0.007083814,299.5649162,121994.2386,349.2767364,32255.09962,179.5970479,4.77E-09,3.15E-38,1.81E-10,2.68E-10,-30.21816492,298.1603067,3
600,37430,2,0.961868931,-1.037932704,0.041702916,6.92E-16,1.999801636,0.420891124,0.263885571,0.509069986,2.373901996,-0.232518963,0.509063186,1.222047414,4.001468912,4.926040751,4.0500312,0.010201426,2.35E-17,0.001822226,0.001965844,0.010201426,0.00765107,299.3262475,121690.1111,348.8410972,32093.90867,179.1477286,5.56E-09,2.96E-38,1.77E-10,2.67E-10,-29.53726382,298.3064778,3
600,37400,2,0.965265689,-1.034429135,0.037424502,6.15E-16,1.999694824,0.418500489,0.262651762,0.507774152,2.386906324,-0.209023988,0.507767363,1.22736237,4.013131212,4.965265644,7.04884705,0.012092451,6.08E-18,0.001813899,0.001965586,0.012092451,0.009069338,300.3795641,122261.24,349.6587479,32033.35745,178.9786508,7.82E-09,1.98E-39,1.76E-10,2.69E-10,-28.08217947,298.3614341,3
600,37400,2,0.962689839,-1.036989726,0.041387044,-3.31E-16,1.999679565,0.421701875,0.264302486,0.509520557,2.363181614,-0.2261517,0.509513746,1.221085255,3.99683845,4.917028326,4.726232681,0.008533146,0,0.00181782,0.001968694,0.008533146,0.006399859,300.1618659,122428.9945,349.8985489,32331.84876,179.8105913,3.89E-09,0,1.77E-10,2.69E-10,-31.1135055,297.7972706,3
600,37430,2,0.947221721,-1.052457844,0.043146099,-5.28E-15,1.999679565,0.42707962,0.268011836,0.513984721,2.310460197,-0.277239404,0.513977855,1.212961379,3.947856145,4.815701549,23.28228595,0.030359163,1.82E-17,0.001813848,0.001961686,0.030359163,0.022769372,299.9463215,122078.604,349.3974871,32110.80825,179.194889,4.92E-08,1.77E-38,1.76E-10,2.75E-10,-20.15009708,298.6006576,3
600,37430,2,0.94759246,-1.052239693,0.043814384,-5.96E-15,1.999832153,0.423690064,0.265990527,0.51124632,2.361193718,-0.28050587,0.51123949,1.219128893,3.982056601,4.890081848,5.449649921,0.01573577,1.52E-17,0.001816735,0.001953599,0.01573577,0.011801828,300.3830863,122490.6878,349.9866966,32260.68931,179.612609,1.32E-08,1.23E-38,1.76E-10,2.67E-10,-25.75602799,298.4617072,3
600,38640,2,0.959401183,-1.040492005,0.043767028,2.27E-15,1.999893188,0.420861188,0.264248163,0.509427202,2.372495672,-0.243693104,0.50942061,1.223377124,3.99871257,4.928834677,162.1843244,0.010106311,2.94E-17,0.001786361,0.001929899,0.010106311,0.007579733,300.1093226,122277.1802,349.6815411,32211.5747,179.4758332,5.29E-09,4.48E-38,1.65E-10,2.51E-10,-29.62045044,298.1954077,3
600,38640,2,0.954380864,-1.045527583,0.046490544,1.17E-15,1.999908447,0.420343949,0.263263188,0.508419092,2.393414677,-0.275028834,0.508412513,1.222238772,4.007629193,4.934854273,17.20736386,0.010056777,1.18E-17,0.001792066,0.001919047,0.010056777,0.007542583,300.1447796,122323.0287,349.7470924,32236.13995,179.5442562,5.23E-09,7.17E-39,1.66E-10,2.46E-10,-29.58415715,298.194665,3
600,37390,2,0.954500304,-1.04545392,0.046526061,2.07E-16,1.999954224,0.420350079,0.263436676,0.50861231,2.387156092,-0.26637942,0.508605508,1.223151174,4.005783893,4.937247222,7.209341107,0.010400641,4.56E-18,0.00183803,0.00196205,0.010400641,0.007800481,300.4032653,122122.1373,349.4597793,31880.01556,178.5497565,5.79E-09,1.11E-39,1.81E-10,2.66E-10,-29.33291799,298.2711576,3
600,37390,2,0.952608857,-1.047223297,0.050135407,-1.40E-15,1.999832153,0.424490525,0.266083981,0.511609539,2.35523093,-0.272321281,0.511602698,1.216327608,3.97485376,4.86654646,23.59604692,0.009927307,4.56E-18,0.001839632,0.001976442,0.009927307,0.00744548,299.4493058,121854.4639,349.0765875,32184.57716,179.4006052,5.27E-09,1.11E-39,1.81E-10,2.71E-10,-29.82177797,298.5400998,3
600,37380,2,0.958160623,-1.041732566,0.043022378,-9.75E-16,1.999893188,0.420739072,0.263252958,0.508492059,2.389610017,-0.25607732,0.508485257,1.22134947,4.005666996,4.928882637,15.16280527,0.010638902,1.22E-17,0.001816638,0.001955415,0.010638902,0.007979176,299.966875,122134.2565,349.4771187,32154.13043,179.3157283,6.06E-09,7.92E-39,1.77E-10,2.66E-10,-29.14096622,298.3370116,3
600,37440,2,0.930706039,-1.069080338,0.057346359,-2.24E-15,1.999786377,0.427975402,0.268497668,0.514511261,2.35489675,-0.343728144,0.51450439,1.211284028,3.943033506,4.802212144,15.04032853,0.013706529,0,0.001815701,0.001958527,0.013706529,0.010279897,300.1985958,122379.0391,349.8271561,32259.84223,179.6102509,1.00E-08,0,1.76E-10,2.68E-10,-26.97633077,298.2850307,3
600,37380,2,0.953953109,-1.04594008,0.046413741,-1.60E-15,1.999893188,0.419679045,0.262524153,0.507843558,2.394711067,-0.269819013,0.507836765,1.222569497,4.009900356,4.938264834,65.58889889,0.010584338,1.22E-17,0.001821847,0.001956035,0.010584338,0.007938254,299.9348607,122035.6357,349.3359925,32074.71498,179.0941512,5.99E-09,7.92E-39,1.78E-10,2.65E-10,-29.16997738,298.0301993,3
600,37370,2,0.943106741,-1.056771189,0.05261144,-2.54E-15,1.99987793,0.425970146,0.266885913,0.512430227,2.359165525,-0.305425749,0.51242337,1.213786122,3.967769393,4.847056813,37.57902625,0.013449157,3.04E-18,0.001832011,0.001964072,0.013449157,0.010086868,299.8530783,122032.131,349.3309764,32120.26246,179.2212668,9.68E-09,4.95E-40,1.80E-10,2.68E-10,-27.13631322,298.4089737,3
600,37370,2,0.951797043,-1.048065628,0.044158493,2.50E-15,1.999862671,0.422436389,0.264435126,0.509822155,2.374099083,-0.276144389,0.509815334,1.218602548,3.992060452,4.898492141,18.05231644,0.01441546,6.08E-18,0.001816967,0.001962538,0.01441546,0.010811595,300.0271528,122002.1137,349.2880097,31985.82127,178.8458031,1.11E-08,1.98E-39,1.77E-10,2.67E-10,-26.51347933,298.3343391,3
600,38610,2,0.960950358,-1.038897054,0.045011027,4.05E-16,1.999847412,0.420554609,0.263401569,0.508586839,2.372068997,-0.231801689,0.508580253,1.221864419,4.005602297,4.930408,8.222142087,0.010240113,1.77E-17,0.001795182,0.001932118,0.010240113,0.007680085,299.7194563,122021.2814,349.3154468,32189.52887,179.4144054,5.43E-09,1.62E-38,1.67E-10,2.51E-10,-29.49645928,298.0530175,3
600,38610,2,0.952105984,-1.047665134,0.048320278,-6.02E-16,1.999771118,0.42124639,0.264181978,0.509342835,2.386967131,-0.279143294,0.509336239,1.2220487,3.999465784,4.924431781,28.7507949,0.009437212,2.94E-18,0.001808577,0.001929759,0.009437212,0.007077909,300.0450454,122072.2983,349.3884633,32045.26904,179.0119243,4.61E-09,4.49E-40,1.69E-10,2.49E-10,-30.16923018,298.3026616,3
600,37410,2,0.957951393,-1.041941796,0.037663307,1.35E-15,1.999893188,0.419435409,0.262427492,0.507632741,2.386235652,-0.249848404,0.507625957,1.223312943,4.013455573,4.947043227,3.229756871,0.010040424,5.01E-17,0.001821835,0.001952159,0.010040424,0.007530318,300.1552669,121967.5489,349.2385272,31874.36464,178.5339313,5.39E-09,1.34E-37,1.77E-10,2.65E-10,-29.63115437,298.2136404,3
600,37410,2,0.959229604,-1.040663584,0.046212331,-3.55E-16,1.999893188,0.421841029,0.264020248,0.509477523,2.367806591,-0.263025671,0.509470714,1.219303078,3.99395363,4.903118851,9.741949179,0.010646036,4.25E-17,0.001823884,0.001961172,0.010646036,0.007984527,299.7422555,122134.8246,349.4779315,32289.40485,179.6925286,6.06E-09,9.68E-38,1.78E-10,2.67E-10,-29.15112446,298.401727,3
600,37420,2,0.919202899,-1.080613995,0.065939044,5.71E-16,1.999816895,0.434689007,0.2730797,0.519356447,2.332225222,-0.384452368,0.519349508,1.201550878,3.899036375,4.704722746,27.10036828,0.01080238,0,0.00181668,0.001951917,0.01080238,0.008101785,299.8371403,122186.0473,349.5512085,32283.73661,179.6767559,6.24E-09,0,1.76E-10,2.65E-10,-28.99810219,298.3310001,3
600,37420,2,0.923541599,-1.076260037,0.065646701,9.33E-16,1.999801636,0.431239519,0.270985007,0.516980041,2.356908218,-0.379551368,0.516973133,1.207061248,3.922808703,4.758937288,15.54208878,0.009743116,1.22E-17,0.001819403,0.001960052,0.009743116,0.007307337,300.0075979,122157.9505,349.5110163,32153.39174,179.3136686,5.07E-09,7.89E-39,1.77E-10,2.66E-10,-29.90654683,298.2091651,3
600,37360,2,0.953008856,-1.04691485,0.044103827,-4.22E-16,1.999923706,0.419509794,0.262808424,0.507935348,2.399151941,-0.265414773,0.50792855,1.224405781,4.012227543,4.951356308,37.67486817,0.011200012,0,0.001825426,0.00195423,0.011200012,0.008400009,299.4888205,121382.4998,348.3999137,31688.94621,178.0138933,6.72E-09,0,1.78E-10,2.65E-10,-28.67107376,298.3966206,3
600,38630,2,0.946283531,-1.053640175,0.049577904,-8.41E-16,1.999923706,0.423589528,0.264741569,0.510334001,2.368320695,-0.294624218,0.510327395,1.215395394,3.984692802,4.873744455,102.7244283,0.013939985,8.83E-18,0.001790029,0.001921526,0.013939985,0.010454989,299.733257,121773.3558,348.9603928,31933.33041,178.6989939,1.01E-08,4.04E-39,1.66E-10,2.50E-10,-26.79961161,298.4302471,3
600,37360,2,0.950651382,-1.049089219,0.045232986,-3.31E-15,1.999740601,0.421864322,0.264017279,0.509230816,2.374730965,-0.265968464,0.509224001,1.219458422,3.999532436,4.912821942,6.568672256,0.011493363,0,0.00181585,0.001963237,0.011493363,0.008620022,299.3459314,121775.9505,348.9641106,32167.96388,179.3542971,7.07E-09,0,1.77E-10,2.67E-10,-28.47920946,298.324537,3
600,38610,2,0.953599245,-1.046293944,0.04602173,1.41E-16,1.999893188,0.420660755,0.264028661,0.509425,2.391438938,-0.269434309,0.509418403,1.223690488,3.99533217,4.92496539,1677.412291,0.01289363,8.83E-18,0.001783125,0.001929396,0.01289363,0.009670223,300.7404277,122199.9227,349.5710553,31755.11784,178.1996572,8.61E-09,4.04E-39,1.65E-10,2.51E-10,-27.49266288,298.4435211,3
600,38610,2,0.958009134,-1.041838278,0.040559183,-1.17E-15,1.999847412,0.422892978,0.265410557,0.510763971,2.358472152,-0.250915116,0.510757356,1.219965107,3.98463279,4.895789138,6.401446716,0.011419845,8.83E-18,0.001806746,0.001940275,0.011419845,0.008564884,299.3779782,121964.2579,349.2338156,32337.08409,179.8251487,6.76E-09,4.04E-39,1.69E-10,2.53E-10,-28.5820802,298.3472155,3
600,37370,2,0.957283895,-1.042609293,0.042336385,-6.93E-16,1.999893188,0.420422995,0.26331587,0.508738662,2.377982091,-0.250081537,0.508731855,1.222301796,4.000719357,4.925076565,3.924945322,0.010475904,2.74E-17,0.001833407,0.001971069,0.010475904,0.007856928,299.7439652,121927.3205,349.1809281,32080.87585,179.1113504,5.87E-09,4.01E-38,1.80E-10,2.69E-10,-29.31512006,298.2664216,3
600,37370,2,0.958925755,-1.040982693,0.043337376,-1.24E-16,1.999908447,0.422298991,0.264966443,0.510210874,2.364764489,-0.24806911,0.510204048,1.220443215,3.991134342,4.906124276,6.531953847,0.009452934,0,0.001826528,0.001970881,0.009452934,0.0070897,300.0979132,122314.2905,349.7346001,32255.533,179.5982544,4.78E-09,0,1.79E-10,2.70E-10,-30.22575759,298.3874217,3
600,38640,2,0.952596995,-1.047265676,0.043859813,9.66E-16,1.999862671,0.419204733,0.262139329,0.507518176,2.389868585,-0.264234473,0.507511609,1.22286832,4.011614095,4.940818861,15.0277048,0.011936961,0,0.001788097,0.00192389,0.011936961,0.008952721,300.3360189,122169.7322,349.5278704,31968.00799,178.7959955,7.38E-09,0,1.65E-10,2.48E-10,-28.12609255,298.1953316,3
