sampling_points_per_second,sampling,track_number,maximum_time,minimum_time_domain,median_time_domain,time_domain_average,time_domain_differential_peak,time_domain_average_rectifier,time_domain_variance,time_domain_standard_deviation,time_domain_kurtosis,time_domain_of_skewness,time_domain_root_mean_square,time_domain_RMS_factor,the_time_domain_peak_factor,time_domain_pulse_factor,time_domain_margin_factor,maximum_amplitude,minimum_amplitude,median_amplitude,average_amplitude,peak_amplitude_difference,peak_amplitude_threshold,center_of_gravity_frequency,mean_square_frequency,root_mean_square_frequency,frequency_variance,frequency_standard_deviation,maximum_power,power_minimum_value,median_power,power_average,SNR,bandwidth,type
600,1732,2,0.959624671,-1.039307213,-0.030823327,-5.55E-17,1.998931885,0.294832223,0.145644331,0.381628766,3.079372087,-0.272272538,0.38151858,1.294011784,5.239558982,6.779920962,6.836010114,0.114715353,2.05E-17,0.006440728,0.007008121,0.114715353,0.086036515,304.4202154,122021.123,349.3152201,29349.45548,171.3168278,1.52E-05,4.86E-37,4.79E-08,9.60E-08,-6.505504042,296.1592634,1
600,1732,2,0.958974992,-1.035165633,-0.026269759,-5.85E-17,1.994140625,0.290100169,0.141792443,0.376533169,3.076205129,-0.29679875,0.376424455,1.297579744,5.298100874,6.874764168,8.483763429,0.121278022,2.97E-17,0.006314463,0.006968828,0.121278022,0.090958516,309.5933452,124983.0056,353.5293561,29134.96619,170.6896781,1.70E-05,1.02E-36,4.60E-08,9.63E-08,-5.924622002,294.2806035,1
600,1732,2,0.961395202,-1.032730164,-0.0274964,8.77E-18,1.994125366,0.292052969,0.145070899,0.380843118,3.165321384,-0.233177668,0.380733159,1.303579104,5.238446137,6.828241738,8.685418986,0.118047678,2.05E-18,0.006325512,0.006925004,0.118047678,0.088535758,306.2338663,123490.2833,351.4118428,29711.10243,172.3690878,1.61E-05,4.86E-39,4.62E-08,9.37E-08,-6.068180079,295.2537966,1
600,1732,2,0.95705161,-1.039179469,-0.032190944,2.09E-17,1.996231079,0.297162357,0.14704624,0.383456809,3.059623192,-0.257068427,0.383346095,1.290040029,5.207641567,6.718141826,7.872799761,0.116447486,3.33E-18,0.006579914,0.007164351,0.116447486,0.087335615,303.3495428,121831.7294,349.0440222,29810.78428,172.657998,1.57E-05,1.28E-38,5.00E-08,9.93E-08,-6.526040367,296.1344327,1
600,1732,2,0.951418139,-1.032666944,-0.029523634,-1.57E-16,1.984085083,0.296305167,0.146892627,0.383257397,3.051365104,-0.234122799,0.383146741,1.293069181,5.178626252,6.696224557,3.277475334,0.120146249,1.44E-17,0.006487866,0.007089369,0.120146249,0.090109686,305.5818593,122836.2947,350.4800918,29456.02201,171.6275677,1.67E-05,2.38E-37,4.86E-08,9.66E-08,-6.038987439,294.406948,1
600,1732,2,0.949600731,-1.044143166,-0.035346474,-3.23E-17,1.993743896,0.289975333,0.139014083,0.372845845,3.064833135,-0.286350174,0.372738195,1.285413925,5.34892141,6.875559738,4.069824103,0.105049802,3.08E-18,0.006125028,0.00683937,0.105049802,0.078787351,295.5877105,116645.534,341.534089,29273.43936,171.0948256,1.27E-05,1.09E-38,4.33E-08,9.24E-08,-7.22854208,294.4726137,1
600,1732,2,0.952229295,-1.044749465,-0.036158767,-1.35E-16,1.99697876,0.297187152,0.146927499,0.383309408,3.093373433,-0.2849036,0.383198737,1.289416916,5.211386935,6.719602027,3.988792986,0.10200353,6.15E-18,0.006378225,0.007100148,0.10200353,0.076502648,310.1061934,125829.1132,354.7239959,29663.26207,172.2302589,1.20E-05,4.37E-38,4.70E-08,9.85E-08,-7.851302007,295.6466757,1
600,1732,2,0.940933915,-1.04955986,-0.040793685,4.42E-17,1.990493774,0.294346781,0.142691141,0.377727642,3.069786504,-0.236905387,0.377618583,1.282912791,5.271713515,6.763198739,3.601639512,0.106799125,2.82E-18,0.006263575,0.007085128,0.106799125,0.080099344,303.2429955,121546.1565,348.6347036,29589.84222,172.0169824,1.32E-05,9.19E-39,4.53E-08,9.69E-08,-7.29993327,294.4206319,1
600,1733,2,0.944798579,-1.044764409,-0.041285405,2.39E-18,1.989562988,0.197684084,0.100995001,0.317694872,5.257681818,-0.460014391,0.317603198,1.606819987,6.268129201,10.07277484,10.04583374,0.054269036,1.86E-18,0.005813177,0.006305699,0.054269036,0.040701777,303.8445242,122009.5884,349.2987095,29688.09352,172.3023317,3.40E-06,3.98E-39,3.90E-08,6.37E-08,-11.83760456,297.1100471,1
600,1732,2,0.754914264,-1.240813275,0.088562946,1.89E-17,1.995727539,0.34243554,0.208078236,0.456155663,3.253611428,-0.206476223,0.456023959,1.331712197,4.376363294,5.828052479,78.11712303,0.174140662,1.03E-17,0.006509628,0.007498857,0.174140662,0.130605497,302.9929324,120271.8261,346.8022868,28467.10907,168.7219875,3.50E-05,1.21E-37,4.89E-08,1.39E-07,-3.867297018,294.0570694,1
600,1733,2,0.922435719,-1.062885326,-0.060459179,6.33E-17,1.985321045,0.205706632,0.102162497,0.319613811,5.232170476,-0.329159886,0.319521583,1.553485628,6.213764794,9.653410779,4.372972524,0.050687131,1.07E-17,0.006026989,0.006447411,0.050687131,0.038015349,303.3069644,121934.8289,349.1916793,29939.71422,173.0309632,2.96E-06,1.32E-37,4.19E-08,6.66E-08,-12.6687576,295.0852316,1
600,1733,2,0.94035939,-1.049646104,-0.047860825,-7.83E-17,1.990005493,0.195733991,0.097023536,0.311483846,5.268169871,-0.37008338,0.311393964,1.590903591,6.390792827,10.16688908,7.187526089,0.046592676,1.50E-17,0.005714754,0.00630869,0.046592676,0.034944507,302.7524571,121782.5965,348.973633,30123.54623,173.5613616,2.50E-06,2.59E-37,3.77E-08,6.40E-08,-13.25660938,296.3122097,1
600,1733,2,0.937035879,-1.054968515,-0.055563608,2.11E-17,1.992004395,0.195893705,0.094517484,0.307436958,5.522917644,-0.436953134,0.307348245,1.569069715,6.481263352,10.16975761,5.969620325,0.052809259,5.13E-18,0.005727233,0.006248689,0.052809259,0.039606944,301.7849275,120838.5221,347.618357,29764.37962,172.5235625,3.22E-06,3.03E-38,3.78E-08,6.28E-08,-12.02277268,296.6950358,1
600,1733,2,0.940124001,-1.053360496,-0.048584495,3.52E-18,1.993484497,0.199173388,0.101632286,0.318797718,5.220331485,-0.344255899,0.318705726,1.600152429,6.254976825,10.00898243,7.878726414,0.0440664,4.10E-18,0.006086571,0.006589195,0.0440664,0.0330498,305.6749354,122920.0831,350.599605,29482.91692,171.7059024,2.24E-06,1.94E-38,4.27E-08,6.78E-08,-14.02155396,296.0855601,1
600,1733,2,0.933916553,-1.059918896,-0.054425732,-1.10E-16,1.993835449,0.20125426,0.10209551,0.319521543,5.358325077,-0.344846122,0.319429342,1.58718719,6.24197762,9.90709124,10.03857909,0.043903853,6.09E-19,0.005972878,0.006526157,0.043903853,0.03292789,302.6149209,121315.2863,348.3034399,29739.49591,172.4514306,2.22E-06,4.27E-40,4.11E-08,6.74E-08,-14.02527989,296.7914158,1
600,1733,2,0.927237034,-1.062554837,-0.060037136,2.86E-17,1.98979187,0.205924972,0.102234273,0.319740406,5.218132082,-0.377463752,0.319648142,1.552413058,6.224968715,9.663912754,2.482796308,0.047533044,1.78E-17,0.006266223,0.006572405,0.047533044,0.035649783,303.9118745,122158.201,349.5113746,29795.77351,172.6145229,2.61E-06,3.66E-37,4.53E-08,6.77E-08,-13.330063,295.8080199,1
600,1733,2,0.943899393,-1.055017232,-0.049554586,1.04E-16,1.998916626,0.200006242,0.1019102,0.319225395,5.321544266,-0.29713514,0.31913328,1.59559791,6.26392571,9.994340005,5.159532884,0.059984264,1.15E-17,0.00608597,0.006589828,0.059984264,0.044988198,303.3916934,122233.4838,349.6190553,30186.96417,173.7439615,4.15E-06,1.53E-37,4.27E-08,6.87E-08,-11.25757244,296.8184672,1
600,1733,2,0.949993972,-1.045291062,-0.041079636,-8.75E-17,1.995285034,0.205108286,0.109068972,0.330217605,5.071208503,-0.408156897,0.330122318,1.609413551,6.045567547,9.728361214,18.42643251,0.066097508,1.49E-18,0.006493993,0.006892541,0.066097508,0.049573131,304.8345857,122705.5601,350.2935343,29781.43551,172.572986,5.04E-06,2.57E-39,4.86E-08,7.47E-08,-10.73911907,296.4273356,1
600,1733,2,0.943858689,-1.047901565,-0.044605667,-9.57E-17,1.991760254,0.210155047,0.113301489,0.336547731,5.033252151,-0.378387666,0.336450617,1.600842648,5.921834364,9.478815588,80.58700149,0.04903559,1.88E-17,0.006434066,0.007065663,0.04903559,0.036776692,301.2148847,120683.5671,347.3954045,29953.16027,173.0698133,2.77E-06,4.09E-37,4.77E-08,7.80E-08,-13.69197541,297.1357941,1
600,1735,2,0.923563985,-1.060322734,-0.057896586,-9.92E-18,1.983886719,0.199016357,0.0988313,0.314363986,5.468394837,-0.317543064,0.314273378,1.579404788,6.313135146,9.969202192,12.3872113,0.046529329,9.98E-18,0.005908695,0.006442028,0.046529329,0.034896996,301.3054358,120620.0689,347.3040007,29835.10322,172.7284088,2.49E-06,1.15E-37,4.02E-08,6.45E-08,-13.31213822,296.7779636,1
600,1732,2,0.748941399,-1.243398688,0.085992791,1.42E-16,1.992340088,0.348455355,0.214859857,0.463526153,3.184047616,-0.239502595,0.463392322,1.329845138,4.299535274,5.717706884,2.34411652,0.169912238,1.41E-17,0.006793888,0.007724086,0.169912238,0.127434178,301.398509,120102.878,346.5586213,29261.81677,171.0608569,3.33E-05,2.30E-37,5.33E-08,1.42E-07,-4.296348458,294.8554493,1
600,1735,2,0.929662286,-1.057474555,-0.056208076,-7.07E-17,1.987136841,0.195726237,0.094777993,0.307854386,5.523573238,-0.358358359,0.307765655,1.572424773,6.456949754,10.15264195,10.13467321,0.045052914,5.63E-18,0.005655911,0.006206792,0.045052914,0.033789685,300.0831069,120018.722,346.4371834,29968.851,173.115138,2.34E-06,3.65E-38,3.69E-08,6.21E-08,-13.43274499,296.6551854,1
600,1735,2,0.93586096,-1.050436648,-0.055838259,7.89E-18,1.986297607,0.199759971,0.099343408,0.315153845,5.33064717,-0.358621942,0.315063009,1.577141493,6.305314022,9.943366074,36.86141071,0.045785121,1.48E-17,0.005938233,0.006393766,0.045785121,0.034338841,301.3624476,120949.0559,347.7773079,30129.73103,173.579178,2.42E-06,2.54E-37,4.06E-08,6.40E-08,-13.42135576,296.2561474,1
600,1735,2,0.943461279,-1.048222681,-0.041890283,7.03E-17,1.99168396,0.201677171,0.105151441,0.3242679,5.169782574,-0.397915881,0.324174437,1.607467055,6.143875856,9.876099617,30.18283207,0.039565465,9.79E-18,0.006278854,0.006662292,0.039565465,0.029674098,302.6446985,121779.0876,348.9686055,30185.27406,173.7390977,1.80E-06,1.10E-37,4.54E-08,6.92E-08,-15.09078551,296.3285007,1
600,1735,2,0.929031627,-1.057815297,-0.05853246,6.46E-17,1.986846924,0.194834757,0.092635088,0.304344493,5.515628593,-0.364489535,0.304256773,1.561779942,6.531029234,10.20088344,3.995401801,0.044550897,2.05E-18,0.00584528,0.0063488,0.044550897,0.033413173,301.175938,120250.8609,346.772059,29543.91522,171.883435,2.29E-06,4.83E-39,3.94E-08,6.27E-08,-13.57852259,295.6109683,1
600,1735,2,0.930149749,-1.063380524,-0.057093903,1.04E-16,1.993530273,0.194442937,0.093066137,0.305049949,5.477999792,-0.335684861,0.304962026,1.568349456,6.537713051,10.25263056,13.31956789,0.043449936,3.07E-18,0.00581968,0.006245651,0.043449936,0.032587452,304.2599729,122182.1158,349.5455847,29607.98469,172.0697088,2.18E-06,1.09E-38,3.90E-08,6.04E-08,-13.63734091,297.5086028,1
600,1735,2,0.931926461,-1.062687186,-0.056370048,9.36E-18,1.994613647,0.197823714,0.096289323,0.31029059,5.373925193,-0.348309158,0.310201156,1.568280833,6.430645833,10.08578579,26.48475085,0.046348417,1.02E-18,0.005868634,0.006356448,0.046348417,0.034761313,303.7403204,122490.3511,349.9862156,30232.16884,173.8740028,2.47E-06,1.21E-39,3.97E-08,6.26E-08,-13.21477018,296.8099697,1
600,1735,2,0.927896734,-1.067723994,-0.061406855,7.18E-17,1.995620728,0.2015833,0.098032236,0.313094197,5.378670724,-0.319163368,0.313003955,1.552909886,6.375962636,9.900406426,18.53923225,0.047008004,5.12E-18,0.005983819,0.006459429,0.047008004,0.035256003,302.1421718,121036.594,347.9031388,29746.70198,172.4723223,2.55E-06,3.02E-38,4.13E-08,6.59E-08,-13.31654272,295.6218712,1
600,1735,2,0.930838998,-1.052467887,-0.047218864,-1.68E-17,1.983306885,0.195190427,0.097328076,0.311972624,5.429466523,-0.438371368,0.311882705,1.598048488,6.359126698,10.16229666,7.94438985,0.045708554,8.70E-18,0.005988282,0.006449101,0.045708554,0.034281416,303.2278672,121649.1249,348.782346,29701.98542,172.3426396,2.41E-06,8.73E-38,4.13E-08,6.50E-08,-13.51013265,295.695944,1
600,1735,2,0.936712726,-1.048165814,-0.05098869,-3.16E-17,1.98487854,0.19140664,0.093367433,0.305560196,5.62906386,-0.460763227,0.305472125,1.595931307,6.497788247,10.37000051,3.474757451,0.052665413,1.23E-17,0.005482537,0.006096112,0.052665413,0.03949906,304.1930446,122559.5288,350.0850309,30026.12042,173.2804675,3.20E-06,1.74E-37,3.46E-08,6.17E-08,-11.97332672,295.8994026,1
600,1733,2,0.927218799,-1.05994856,-0.053753491,-3.42E-17,1.987167358,0.187718508,0.089223999,0.29869681,5.768132077,-0.491212002,0.298610618,1.590776233,6.654991319,10.58598437,2.99268284,0.063170737,2.37E-18,0.00556358,0.006064098,0.063170737,0.047378053,303.4744114,121977.7033,349.2530649,29880.98498,172.8611726,4.60E-06,6.48E-39,3.57E-08,6.01E-08,-10.13956116,294.9687096,1
600,1732,2,0.759148129,-1.23722028,0.0921712,-1.54E-16,1.996368408,0.34263061,0.208049171,0.456122726,3.252631353,-0.198578714,0.455991032,1.330856949,4.378109794,5.826648609,13.91624017,0.175420861,1.97E-17,0.006391932,0.007401532,0.175420861,0.131565646,303.246207,120420.0912,347.0159812,28461.82917,168.70634,3.55E-05,4.50E-37,4.72E-08,1.38E-07,-3.732382466,292.7824132,1
600,1733,2,0.912874031,-1.06291027,-0.063886833,2.90E-17,1.975784302,0.189055004,0.084754372,0.291116482,5.706480198,-0.302124098,0.291032477,1.539414074,6.789085752,10.45087341,3.09196563,0.052914944,1.35E-17,0.005296653,0.005790277,0.052914944,0.039686208,303.4720109,122110.1868,349.4426803,30014.9254,173.2481613,3.23E-06,2.09E-37,3.24E-08,5.54E-08,-11.42416894,295.6960601,1
600,1733,2,0.92520109,-1.073227254,-0.067825643,-6.24E-17,1.998428345,0.184225463,0.078099779,0.279454508,5.828434359,-0.157874938,0.279373869,1.516541746,7.153711043,10.84922639,5.645179866,0.052991361,6.97E-18,0.005303505,0.005634686,0.052991361,0.039743521,304.3428035,122332.5933,349.7607658,29708.05128,172.360237,3.24E-06,5.60E-38,3.24E-08,5.11E-08,-11.03008952,296.1719648,1
600,1733,2,0.942230911,-1.044738083,-0.042296677,-1.21E-16,1.986968994,0.202326761,0.105350565,0.324577456,5.072942646,-0.339074731,0.324483796,1.60385424,6.123483996,9.821312838,3.117627533,0.054240369,4.42E-18,0.006080252,0.006666838,0.054240369,0.040680276,301.9873774,121146.0074,348.0603502,29949.63128,173.0596177,3.39E-06,2.25E-38,4.26E-08,6.99E-08,-12.27167841,296.0008147,1
600,1733,2,0.934352798,-1.06290062,-0.056568223,2.32E-16,1.997253418,0.201831805,0.101686476,0.318882365,5.415121476,-0.378153716,0.318790349,1.579513616,6.265145845,9.895988336,3.753625484,0.050175712,1.25E-18,0.005881911,0.006478409,0.050175712,0.037631784,301.6549844,121231.716,348.1834517,30235.98639,173.8849803,2.90E-06,1.80E-39,3.99E-08,6.73E-08,-12.80868437,297.6292526,1
600,1733,2,0.92921041,-1.058689371,-0.057758584,-1.61E-16,1.98789978,0.188212067,0.087937735,0.296542973,5.82159962,-0.316393391,0.296457403,1.575140877,6.70551679,10.56202201,7.916951426,0.056646185,8.65E-19,0.005175581,0.005917708,0.056646185,0.042484639,301.0636706,120479.4608,347.1015136,29840.127,172.7429507,3.70E-06,8.63E-40,3.09E-08,5.85E-08,-11.03668447,296.7995194,1
600,1733,2,0.928203594,-1.057956685,-0.056064595,-1.74E-16,1.986160278,0.199839088,0.099170795,0.314905101,5.364014546,-0.34909646,0.314814232,1.575816394,6.309099179,9.942300647,3.000326905,0.050041242,1.62E-17,0.006008669,0.006515151,0.050041242,0.037530932,301.4172007,120700.9139,347.4203706,29848.58502,172.7674304,2.89E-06,3.03E-37,4.16E-08,6.69E-08,-12.80731354,296.3845497,1
600,1733,2,0.928488025,-1.071267834,-0.065118542,-5.05E-17,1.999755859,0.183498553,0.079931393,0.282714685,6.106218144,-0.319271311,0.282633106,1.540320208,7.07577998,10.8981399,14.74791432,0.051224237,3.68E-18,0.005367831,0.00572536,0.051224237,0.038418177,302.4383045,121358.5518,348.3655433,29889.62378,172.8861584,3.03E-06,1.57E-38,3.32E-08,5.24E-08,-11.4651826,295.9811735,1
600,1733,2,0.92791424,-1.052905462,-0.054049871,-8.71E-18,1.980819702,0.192848156,0.093338776,0.305512913,5.495369467,-0.375374641,0.305424754,1.583793141,6.485562,10.27201369,7.246896197,0.053012421,2.80E-18,0.005881758,0.006304407,0.053012421,0.039759315,303.1696059,121803.1033,349.0030133,29891.29333,172.8909868,3.24E-06,9.06E-39,3.99E-08,6.24E-08,-11.95444288,296.9436817,1
600,1733,2,0.932979251,-1.063831662,-0.05919299,-1.22E-16,1.996810913,0.18902803,0.087867044,0.296400458,5.813931587,-0.334017498,0.296314929,1.567623158,6.739797159,10.56573719,3.833998665,0.051534799,7.75E-18,0.005539552,0.005947017,0.051534799,0.038651099,301.2675798,120605.4559,347.2829622,29843.30123,172.7521381,3.06E-06,6.93E-38,3.54E-08,5.69E-08,-11.79499457,295.7517429,1
600,1732,2,0.955233717,-1.031338549,-0.026646471,8.54E-17,1.986572266,0.282563915,0.133782281,0.365723352,3.070229711,-0.262463328,0.365617759,1.293860477,5.434617089,7.030828774,95.1486161,0.100313329,1.79E-18,0.005643084,0.006421817,0.100313329,0.075234996,306.9480452,124073.7366,352.2410207,29856.63415,172.7907236,1.16E-05,3.72E-39,3.68E-08,8.65E-08,-7.362384275,296.21835,1
600,1732,2,0.749222603,-1.241896781,0.083084908,1.49E-16,1.991119385,0.335896842,0.2003461,0.447600328,3.269029773,-0.176673972,0.447471094,1.332168234,4.449709438,5.927760882,3.772087186,0.170803973,2.26E-17,0.006381342,0.007224841,0.170803973,0.12810298,303.6523222,120910.3278,347.721624,28705.59498,169.4272557,3.37E-05,5.88E-37,4.70E-08,1.33E-07,-3.850458826,294.1506161,1
600,1732,2,0.970906837,-1.016352074,-0.017053979,-2.65E-17,1.987258911,0.274715024,0.129023435,0.359194134,3.132763815,-0.2740583,0.359090426,1.307146219,5.534131803,7.233915277,3.094192149,0.114664867,4.87E-18,0.005515106,0.006311349,0.114664867,0.08599865,304.4594751,121910.8805,349.1573864,29215.30848,170.9248621,1.52E-05,2.74E-38,3.51E-08,8.51E-08,-5.861792017,294.1530457,1
600,1732,2,0.966622403,-1.028906772,-0.021292636,3.92E-17,1.995529175,0.278801379,0.130752363,0.361591018,3.074847468,-0.241012288,0.361486618,1.296578526,5.520469346,7.157538603,4.788809675,0.120000772,2.77E-17,0.005909759,0.006490005,0.120000772,0.090000579,312.2962247,126753.5216,356.0246081,29224.58962,170.9520097,1.66E-05,8.85E-37,4.03E-08,8.80E-08,-5.541412119,294.1287371,1
600,1732,2,0.969540153,-1.020785774,-0.018397774,8.62E-18,1.990325928,0.282532223,0.135262865,0.3677805,3.058992198,-0.248495988,0.367674313,1.301356262,5.413299293,7.044640203,3.074657099,0.110222434,8.20E-18,0.006013757,0.006669493,0.110222434,0.082666825,312.5878322,127190.4129,356.6376492,29479.26002,171.6952533,1.40E-05,7.77E-38,4.18E-08,9.04E-08,-6.609510762,296.0113922,1
600,1732,2,0.95735971,-1.037986359,-0.030517182,3.54E-18,1.995346069,0.288671623,0.139097508,0.372949177,3.102378335,-0.274794735,0.372841497,1.291587979,5.35205311,6.912716748,7.205633262,0.109323818,5.64E-18,0.006191265,0.006768613,0.109323818,0.081992864,311.2314043,126407.3491,355.538112,29542.36202,171.8789167,1.38E-05,3.67E-38,4.43E-08,9.14E-08,-6.754586818,294.4235438,1
600,1732,2,0.964136269,-1.032842491,-0.024625633,-1.37E-17,1.99697876,0.28376194,0.13604436,0.368836111,3.109710354,-0.257695275,0.368729619,1.299422799,5.415961805,7.037548267,4.267291158,0.108990133,5.13E-18,0.005917222,0.006561655,0.108990133,0.0817426,308.6278108,124682.5257,353.1041287,29431.40009,171.5558221,1.37E-05,3.04E-38,4.04E-08,8.96E-08,-6.680745914,294.7850436,1
600,1732,2,0.966628967,-1.028610291,-0.023605408,1.04E-17,1.995239258,0.284327504,0.137041723,0.370179803,3.132977438,-0.316387625,0.370072923,1.301585102,5.39175093,7.017870362,6.799578118,0.121566443,4.10E-18,0.005915705,0.006601046,0.121566443,0.091174832,307.4264963,123409.1975,351.2964525,28898.14688,169.9945496,1.71E-05,1.94E-38,4.04E-08,8.98E-08,-5.511090677,293.998002,1
600,1732,2,0.953873773,-1.038679938,-0.033369879,-3.48E-17,1.992553711,0.288780523,0.139038066,0.372870736,3.074569913,-0.250787512,0.372763079,1.290810704,5.345692789,6.900204256,164.6977964,0.107431438,2.05E-17,0.006066798,0.006910562,0.107431438,0.080573579,304.7480468,122523.2132,350.0331602,29651.84122,172.1970999,1.33E-05,4.86E-37,4.25E-08,9.38E-08,-7.071251646,294.5652741,1
600,1732,2,0.969719347,-1.019675794,-0.019958082,-5.07E-17,1.989395142,0.283690662,0.136870176,0.369878531,3.12292801,-0.269982014,0.369771738,1.303310922,5.381837879,7.013495248,233.0836711,0.121520169,1.54E-18,0.005933947,0.006769801,0.121520169,0.091140127,309.8387676,125067.6305,353.6490216,29067.56858,170.4921364,1.71E-05,2.73E-39,4.07E-08,9.50E-08,-5.826920511,293.9205969,1
600,1732,2,0.965815088,-1.028996924,-0.021344641,3.91E-17,1.994812012,0.285524944,0.138453222,0.37206974,3.086296553,-0.2735685,0.371962314,1.302707392,5.363687935,6.98714129,19.62140579,0.121765096,7.18E-18,0.006084612,0.006848129,0.121765096,0.091323822,306.5891222,123435.5083,351.3338985,29438.61843,171.5768587,1.71E-05,5.95E-38,4.28E-08,9.43E-08,-5.760502172,295.2939376,1
600,1735,2,0.928145747,-1.066910406,-0.060593267,-3.46E-18,1.995056152,0.196025855,0.093542518,0.3058253,5.500041494,-0.375563114,0.305737153,1.55974392,6.526219435,10.17953801,8.475799157,0.045693123,4.10E-18,0.005688623,0.006182081,0.045693123,0.034269842,303.2143433,122040.8641,349.3434758,30101.92614,173.4990667,2.41E-06,1.93E-38,3.73E-08,6.06E-08,-13.19161226,295.6920209,1
600,1732,2,0.754836701,-1.239593841,0.084457063,-3.12E-16,1.994430542,0.340984722,0.207518965,0.455440804,3.242700115,-0.202918927,0.455309307,1.335257966,4.382086063,5.851137402,4.646080827,0.161206961,7.95E-18,0.006389841,0.007388348,0.161206961,0.120905221,300.1852569,118733.4354,344.5771836,28622.24697,169.181107,3.00E-05,7.30E-38,4.71E-08,1.32E-07,-4.505133947,291.8617376,1
600,1735,2,0.921943933,-1.057838172,-0.055946082,-2.22E-16,1.979782104,0.196011783,0.095486134,0.308974143,5.463198684,-0.338465647,0.308885088,1.576086357,6.411282822,10.10607912,5.398405361,0.043007712,5.12E-19,0.005592923,0.006209585,0.043007712,0.032255784,304.8575245,123267.475,351.094681,30329.36475,174.1532795,2.13E-06,3.02E-40,3.60E-08,6.14E-08,-13.80749657,296.174259,1
600,1735,2,0.943118999,-1.053157857,-0.049404195,-4.72E-17,1.996276855,0.198998764,0.100163454,0.316462132,5.268754405,-0.331512946,0.31637092,1.589779563,6.31081487,10.0325646,2.869400789,0.041806205,8.57E-18,0.005808489,0.00635272,0.041806205,0.031354654,303.6641431,122260.4336,349.6575948,30048.5218,173.3450945,2.01E-06,8.47E-38,3.89E-08,6.48E-08,-14.30291517,295.5002248,1
600,1735,2,0.936205835,-1.053006201,-0.046673804,3.32E-17,1.989212036,0.190974229,0.092341778,0.303822543,5.416790551,-0.441503092,0.303734974,1.590458701,6.551846567,10.42050394,23.85311363,0.042571869,6.97E-18,0.005843712,0.00635886,0.042571869,0.031928902,302.7749818,121450.8004,348.4979202,29778.11075,172.5633529,2.09E-06,5.59E-38,3.93E-08,6.36E-08,-14.05390204,297.014862,1
600,1735,2,0.933470281,-1.062562434,-0.059403864,7.48E-17,1.996032715,0.19182423,0.09070381,0.301165853,5.684964781,-0.304684987,0.301079049,1.569613556,6.629767843,10.40572591,3.83613793,0.039202971,1.56E-17,0.005638011,0.006139174,0.039202971,0.029402228,303.1181596,121780.1016,348.9700583,29899.48294,172.9146695,1.77E-06,2.81E-37,3.66E-08,5.95E-08,-14.49577605,296.8918919,1
600,1735,2,0.933624206,-1.061065735,-0.056915345,4.42E-17,1.994689941,0.190265099,0.089582916,0.299254992,5.669634845,-0.378499194,0.299168739,1.572270929,6.669382384,10.4851717,3.591039759,0.045243582,1.02E-18,0.005705666,0.006259466,0.045243582,0.033932687,302.2823178,120989.0993,347.8348736,29614.49967,172.088639,2.36E-06,1.21E-39,3.75E-08,6.16E-08,-13.35675799,296.2244509,1
600,1735,2,0.932983785,-1.046386332,-0.048980326,-1.96E-16,1.979370117,0.194352173,0.095746593,0.309424449,5.249151063,-0.271616226,0.309335265,1.591677656,6.398901143,10.1851072,3.709837636,0.041680363,1.28E-18,0.005727966,0.006266456,0.041680363,0.031260272,305.3573086,122814.3086,350.4487246,29571.22266,171.9628526,2.00E-06,1.89E-39,3.78E-08,6.28E-08,-14.18755777,294.9792025,1
600,1735,2,0.937985203,-1.0476105,-0.047976711,-1.77E-16,1.985595703,0.197120632,0.099904991,0.316069839,5.460288164,-0.405982684,0.31597874,1.602956935,6.284369438,10.07307179,3.618825741,0.040280182,2.00E-17,0.005902461,0.006484053,0.040280182,0.030210137,301.8802998,121123.4054,348.0278802,29991.68999,173.1810902,1.87E-06,4.59E-37,4.01E-08,6.72E-08,-14.7998406,296.4989554,1
600,1735,2,0.942030629,-1.045792857,-0.046647349,-2.33E-16,1.987823486,0.196492288,0.098366907,0.313550125,5.310766903,-0.410503129,0.313459751,1.595380974,6.34473795,10.12282191,16.90055668,0.044548269,1.69E-17,0.005724071,0.006228435,0.044548269,0.033411202,303.8537079,122083.8546,349.4050008,29756.77878,172.5015327,2.29E-06,3.29E-37,3.77E-08,6.22E-08,-13.54433054,296.712869,1
600,1735,2,0.932973117,-1.058497219,-0.056071072,-1.09E-17,1.991470337,0.194403807,0.093849191,0.306347467,5.456396659,-0.346046341,0.306259169,1.575429433,6.50254569,10.24440485,8.751211492,0.040828819,1.79E-17,0.005795648,0.006329112,0.040828819,0.030621614,303.0116943,121688.5385,348.8388432,29872.45164,172.8364882,1.92E-06,3.70E-37,3.87E-08,6.20E-08,-14.31586828,295.679909,1
600,1734,2,0.932077542,-1.060781345,-0.057027683,1.64E-17,1.992858887,0.188198765,0.08785644,0.296382353,5.820321006,-0.437469503,0.296296878,1.574325211,6.726663757,10.58917061,59.75265337,0.057974198,1.13E-17,0.005522642,0.006103956,0.057974198,0.043480648,301.8447132,120836.0786,347.6148423,29725.84771,172.4118549,3.88E-06,1.46E-37,3.52E-08,5.99E-08,-10.92940103,296.4533646,1
